BuildingType,ENERGYSTARScore,Electricity(kBtu),DefaultData,SourceEUI(kBtu/sf),SiteEUI(kBtu/sf),TotalGHGEmissions,SteamUse(kBtu),SiteEnergyUseWN(kBtu),YearBuilt,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),PropertyGFATotal,Electricity(kWh),NumberofFloors,PrimaryPropertyType,Longitude,NumberofBuildings,GHGEmissionsIntensity,Latitude,SiteEnergyUse(kBtu),NaturalGas(kBtu),NaturalGas(therms),LargestPropertyUseType
NonResidential,75,2439095,0,227.1000061,100.3000031,110.17,0,4288601.5,2001,102.5,229.5,41827,714858,3,Mixed Use Property,-122.34959,5,2.63,47.6502,4193371,1754275,17542.75,Multifamily Housing
NonResidential,75,2450443,0,232.6999969,74.09999847,17.08,0,2450442.75,1996,74.09999847,232.6999969,55912,718183.625,3,Mixed Use Property,-122.33709,1,0.31,47.68582,2450442.75,0,0,Parking
NonResidential,75,2470642,0,285.2000122,90.80000305,17.22,0,2408141.75,1967,88.5,278,27263,724103.625,1,Refrigerated Warehouse,-122.32885,1,0.63,47.56173,2470642,0,0,Refrigerated Warehouse
NonResidential,75,2478025,0,105.6999969,33.70000076,17.28,0,2478025.25,1926,33.70000076,105.6999969,97720,726267.625,6,Small- and Mid-Sized Office,-122.3361,1,0.18,47.61077,2478025.25,0,0,Office
NonResidential,75,2479273,0,180.6999969,78.30000305,104.26,0,4390158,1980,83.40000153,186.1000061,52611,726633.375,2,University,-122.36122,1,1.98,47.65147,4116871.5,1637598,16375.97852,College/University
NonResidential,75,2484706,0,232.3000031,122.4000015,210.3,0,6405464.5,1984,128.1000061,238.3999939,33334,728225.8125,1,Other,-122.37805,1,6.31,47.56245,6118300.5,3633594,36335.9375,Fitness Center/Health Club/Gym
NonResidential,75,2520483,0,231.6999969,73.80000305,17.57,0,2638076.5,1986,77.19999695,242.5,57432,738711.3125,4,Small- and Mid-Sized Office,-122.32553,1,0.31,47.6404,2520483.25,0,0,Office
NonResidential,75,2554939,0,58.79999924,19.70000076,28.85,0,2778832.75,1916,19.79999924,58.90000153,140823,748809.6875,2,Mixed Use Property,-122.32092,1,0.2,47.62256,2762846,207907,2079.069824,Parking
NonResidential,75,2574531,0,168.3000031,64.40000153,64,0,3591767.75,1904,67.19999695,171.1999969,53002,754551.875,2,Mixed Use Property,-122.33572,1,1.21,47.66113,3441643.25,867112,8671.120117,Retail Store
NonResidential,75,2586116,0,173.6999969,55.29999924,18.03,0,2586116,1920,55.29999924,173.6999969,60660,757947.125,8,Small- and Mid-Sized Office,-122.33647,1,0.3,47.60953,2586116,0,0,Office
NonResidential,75,2604783,0,180.5,58.20000076,20.85,0,2740574.75,2004,60.09999847,186.3999939,77412,763418.3125,4,Mixed Use Property,-122.3203278,1,0.27,47.60453796,2655387.5,50604,506.0400391,Other
NonResidential,75,2606839,0,148.6999969,70.90000153,155.74,0,5459973.5,1961,74.5,152.5,73335,764020.6875,1,Distribution Center,-122.3267,1,2.12,47.57055,5197118,2590279,25902.79297,Distribution Center
NonResidential,75,2614003,0,177.3999939,68.30000305,66.77,0,3743867.25,1988,72.5,181.8000031,51664,766120.3125,1,Warehouse,-122.3325,3,1.29,47.58069,3528086.75,914084,9140.839844,Non-Refrigerated Warehouse
NonResidential,75,2664187,0,366.3999939,193.3000031,226.81,0,7007726,1962,205.6999969,388.3999939,34072,780828.6875,2,Restaurant,-122.33988,1,6.66,47.63734,6584966.5,3920779,39207.78516,Restaurant
NonResidential,75,2671917,0,492.7000122,229.3999939,147,0,5211179.5,1924,234.8999939,496.2000122,22180,783094.125,1,Other,-122.38716,1,6.63,47.56018,5089083,2417166,24171.66016,Other - Mall
NonResidential,75,2722116,0,220.3000031,89.30000305,130.69,1447314.625,4439795.5,1988,95.09999847,229.6000061,46710,797806.6875,9,Other,-122.32837,1,2.8,47.61048,4169431.5,0,0,Urgent Care/Clinic/Other Outpatient
NonResidential,75,2735166,0,206.8000031,65.90000153,19.07,0,2735166,1908,65.90000153,206.8000031,41536,801631.1875,5,Other,-122.33118,1,0.46,47.60547,2735166,0,0,Performing Arts
NonResidential,75,2737254,0,327.1000061,151.3000031,146.93,0,5327051.5,1960,156.6999969,332.7999878,29631,802243.375,2,Mixed Use Property,-122.31851,1,4.96,47.59949,5144392,2407137,24071.37109,Supermarket/Grocery Store
NonResidential,75,2786648,0,262,83.5,19.43,0,2786648.75,1986,83.5,262,33392,816719.875,1,Other,-122.34219,1,0.58,47.70197,2786648.75,0,0,Movie Theater
NonResidential,75,2805826,0,176.5,56.20000076,19.56,0,2805826,1906,56.20000076,176.5,32160,822340.5,3,Small- and Mid-Sized Office,-122.33663,1,0.61,47.6032,2805826,0,0,Office
NonResidential,75,2805989,0,325.2000122,148.3999939,143.34,0,5123179,1918,148,324,34617,822388.375,1,Mixed Use Property,-122.34251,1,4.14,47.61014,5136604.5,2330615,23306.15039,Other - Restaurant/Bar
NonResidential,75,2816387,0,221.1999969,107.1999969,178.35,0,6052090,1994,111.6999969,226,54170,825435.875,2,Other,-122.31899,1,3.29,47.52305,5804784.5,2988397,29883.96875,Other
NonResidential,75,2824096,0,320.7999878,102.1999969,19.69,0,2824096.75,1987,102.1999969,320.7999878,36932,827695.3125,4,Medical Office,-122.28606,2,0.53,47.66159,2824096.75,0,0,Medical Office
NonResidential,75,2852102,0,376.3999939,119.9000015,19.88,0,2810298.5,1989,118.0999985,370.8999939,23792,835903.375,1,Warehouse,-122.3281,1,0.84,47.58661,2852102.75,0,0,Non-Refrigerated Warehouse
NonResidential,75,2871051,0,130.8999939,56.59999847,120.24,0,5055586,1925,60.20000076,134.5,94033,841456.8125,6,Small- and Mid-Sized Office,-122.38528,1,1.28,47.66891,4758198,1887147,18871.4707,Office
NonResidential,75,2879780,0,232.8000031,94.5,93.5,0,4426520,1973,98.19999695,244.1999969,45082,844015.125,4,Other,-122.31198,1,2.07,47.60775,4262316.5,1382537,13825.37012,Other/Specialty Hospital
NonResidential,75,2918371,0,495,275.3999939,298.91,0,8224244,1991,277.5,501.3999939,47963,855325.625,2,Other,-122.31678,1,6.23,47.59886,8163413,5245042,52450.41797,Other - Mall
NonResidential,75,2922836,0,280.7000122,103,58.79,0,3823703.75,1950,108,286,36000,856634.1875,1,Other,-122.33289,1,1.63,47.56774,3646053.75,723217,7232.174316,Other
NonResidential,75,2941315,0,322.7999878,133.1999969,101.99,0,4712960.5,1923,140.3000031,335.8999939,33600,862050,3,Restaurant,-122.33747,1,3.04,47.61521,4475650,1534335,15343.34961,Restaurant
NonResidential,75,2973668,0,276.1000061,131.3999939,176.79,0,6104259.5,2007,135.6999969,280.5,45000,871532.375,2,Other,-122.34338,1,3.93,47.72644,5912066,2938397,29383.96875,Other - Recreation
NonResidential,75,3007514,0,103,47.79999924,163.83,0,6076957,1946,51,106.4000015,111445,881452,2,Self-Storage Facility,-122.3931,2,1.47,47.66838,5697472.5,2689958,26899.58203,NULL
NonResidential,75,3009464,0,118.1999969,37.70000076,20.98,0,2977095.25,1910,37.29999924,117,79920,882023.3125,5,Mixed Use Property,-122.33899,1,0.26,47.60821,3009463.75,0,0,Office
NonResidential,75,3020001,0,175.6000061,55.90000153,21.05,0,3020001.5,1982,55.90000153,175.6000061,54015,885111.6875,5,Small- and Mid-Sized Office,-122.36036,1,0.39,47.62495,3020001.5,0,0,Office
NonResidential,75,3085813,0,135.1999969,43.09999847,21.51,0,3085814,2009,43.09999847,135.1999969,141131,904400.1875,5,Other,-122.33028,1,0.15,47.62323,3085814,0,0,Parking
NonResidential,75,3123654,0,407.1000061,188.3999939,167.98,0,6014124,1927,192.8000031,407.7999878,31191,915490.5,3,Other,-122.29135,1,5.39,47.64033,5876439,2752785,27527.84961,Other - Recreation
NonResidential,75,3179345,0,130.8999939,56,127.1,0,5368434.5,1964,58.29999924,133.3000031,92080,931812.6875,2,Other,-122.3412,1,1.38,47.72471,5155090.5,1975745,19757.45117,Other
NonResidential,75,3197921,0,277,138,223.36,0,7355579,2005,145.3999939,286.8999939,57600,937257.125,5,Mixed Use Property,-122.33514,1,3.88,47.6005,6983736,3785814,37858.14453,Residence Hall/Dormitory
NonResidential,75,3245111,0,240.6000061,76.59999847,22.62,0,3363692.75,2009,79.40000153,249.3999939,127065,951087.625,3,Other,-122.33137,1,0.18,47.55768,3245111.5,0,0,Parking
NonResidential,75,3253683,0,372.2999878,130.3999939,50.05,0,3930355.5,1968,136,378.1000061,29498,953599.875,2,Warehouse,-122.34219,1,1.7,47.64306,3768900.5,515217,5152.17041,Non-Refrigerated Warehouse
NonResidential,75,3257087,0,266.1000061,86.69999695,28.79,0,3564727.5,1975,91.69999695,281.7000122,38879,954597.6875,2,Other,-122.31111,5,0.74,47.61674,3371659.75,114572,1145.719971,Urgent Care/Clinic/Other Outpatient
NonResidential,75,3296324,0,169.3000031,72.80000305,134.82,0,5617868,1958,75.69999695,171.6999969,74178,966097.375,1,Retail Store,-122.32272,1,1.82,47.54862,5402181,2105856,21058.56055,Retail Store
NonResidential,75,3326281,0,382.2999878,128.5,38.39,0,3612526.75,1966,128.5,382.2999878,28109,974877.3125,2,Other,-122.35626,1,1.37,47.57058,3612526.75,286245,2862.450439,Other
NonResidential,75,3344827,0,311,154.5,231.53,0,7668810,1964,163.1000061,321,54224,980312.8125,3,Other,-122.321,1,4.27,47.7066,7265178,3920350,39203.50391,Other/Specialty Hospital
NonResidential,75,3406851,0,193.1999969,64.80000305,38.48,0,3774978.5,1927,66.40000153,194.8999939,75844,998490.875,2,Mixed Use Property,-122.31744,1,0.51,47.61552,3684188.5,277337,2773.369873,Other
NonResidential,75,3478554,0,835.7999878,456.6000061,334.15,0,9560583,1902,468.7000122,848,20398,1019505.813,2,Restaurant,-122.37644,1,16.38,47.58654,9313513,5834959,58349.59375,Restaurant
NonResidential,75,3484915,0,157,50,24.29,0,0,1971,0,0,88000,1021370.188,5,Small- and Mid-Sized Office,-122.35768,1,0.28,47.62014,3484915.5,0,0,Office
NonResidential,75,3560614,0,290.8999939,92.69999695,24.82,0,3611326.75,2006,94,295.1000061,34010,1043556.188,4,Retail Store,-122.34727,1,0.73,47.62473,3560614.25,0,0,Retail Store
NonResidential,75,3569337,0,234.8999939,83.80000305,61.21,0,4503671.5,1958,88.69999695,243.5,54765,1046112.813,1,Small- and Mid-Sized Office,-122.28406,1,1.12,47.53827,4253369.5,684032,6840.320313,Office
NonResidential,75,3570162,0,186.1000061,59.29999924,24.89,0,3740114.25,1900,62.09999847,195,75496,1046354.5,6,Small- and Mid-Sized Office,-122.33248,1,0.33,47.60146,3570161.75,0,0,Office
NonResidential,75,3573328,0,358.1000061,114,24.91,0,3573328.25,1920,114,358.1000061,31332,1047282.5,1,Other,-122.38727,1,0.8,47.56398,3573328.25,0,0,Other
NonResidential,75,3598398,0,476.1000061,274.2000122,416.07,0,11316338,1928,283.1000061,484.2000122,39971,1054630,3,Other,-122.27097,1,10.41,47.68541,10960107,7361709,73617.08594,Other
NonResidential,75,3603789,0,483.7000122,250.1000061,286.33,0,8652913,1991,253.8999939,487.7000122,34074,1056210.125,3,Other,-122.29688,1,8.4,47.62342,8521989,4918200,49182,Other/Specialty Hospital
NonResidential,75,3605750,0,149.1999969,47.5,25.14,0,3605749.75,1956,47.5,149.1999969,75868,1056784.75,2,Small- and Mid-Sized Office,-122.28481,6,0.33,47.60207,3605749.75,0,0,Office
NonResidential,75,3636655,0,141.6999969,61.29999924,221.51,2276286.5,7067881.5,1926,68.80000305,152.3000031,102761,1065842.75,8,Other,-122.33136,1,2.16,47.61327,6298131.5,385189,3851.890137,Other - Entertainment/Public Assembly
NonResidential,75,3639670,0,105.0999985,33.5,25.37,0,3714717.25,1930,34.20000076,107.3000031,108753,1066726.25,2,Mixed Use Property,-122.32839,3,0.23,47.59439,3639670.25,0,0,Non-Refrigerated Warehouse
NonResidential,75,3670762,0,343.1000061,180.6000061,310.19,0,9596839,2001,191.8999939,355,68763,1075838.875,3,Other,-122.36711,1,4.51,47.56797,9029489,5358726,53587.26172,Other - Recreation
NonResidential,75,3719217,0,221,85.09999847,25.93,0,0,1969,0,0,58779,1090040.125,4,University,-122.30584,1,0.44,47.65395,5000717,0,0,College/University
NonResidential,75,3752536,0,121.0999985,46.20000076,91.98,0,5298717.5,2015,49,124.0999985,108036,1099805.25,2,Other,-122.32185,1,0.85,47.58542,4991893.5,1239357,12393.57129,Parking
NonResidential,75,3764791,0,280.7000122,132.3999939,273.02,1776201.875,7877219,1907,137.1000061,285,57452,1103397.125,5,Mixed Use Property,-122.33159,1,4.75,47.60515,7606084.5,2065091,20650.91211,Social/Meeting Hall
NonResidential,75,3787648,0,289.8999939,92.30000305,26.41,0,3787648.25,1921,92.30000305,289.8999939,41022,1110096.125,2,Other,-122.27616,1,0.64,47.54563,3787648.25,0,0,Other
NonResidential,75,3787933,0,286.7000122,158.3000031,377.27,0,10883874,1900,165.6999969,294.6000061,62900,1110179.625,1,Mixed Use Property,-122.33958,1,6,47.6041,10394330,6606397,66063.96875,Restaurant
NonResidential,75,3884335,0,149.1000061,58.79999924,110.41,0,5561522.5,1956,59.90000153,150.3999939,93803,1138433.5,2,Retail Store,-122.29898,1,1.18,47.66246,5453438.5,1569103,15691.0293,Retail Store
NonResidential,75,4031128,0,93.5,51.79999924,406.04,0,12637976,1928,58.70000076,100.5999985,62600,1181456,4,Other,-122.35871,3,6.49,47.61915,11147342,7116213,71162.13281,Other
NonResidential,75,4069301,0,497.5,158.3999939,28.37,0,4069301.5,1955,158.3999939,497.5,25375,1192643.875,1,Refrigerated Warehouse,-122.32211,1,1.12,47.58118,4069301.5,0,0,Refrigerated Warehouse
NonResidential,75,4166305,0,235.1999969,74.90000153,29.04,0,4192107.75,1986,75.40000153,236.6000061,66240,1221074.25,2,Small- and Mid-Sized Office,-122.34837,1,0.44,47.62391,4166306.25,0,0,Office
NonResidential,75,4233850,0,432.3999939,225.8000031,348.22,0,10234721,1976,225.8000031,432.3999939,47105,1240870.5,1,Other,-122.32472,1,7.39,47.55297,10234721,6000871,60008.70703,Manufacturing/Industrial Plant
NonResidential,75,4242711,0,244.6000061,104.4000015,168.5,0,7448018,1986,113.4000015,254,63644,1243467.5,2,Other,-122.32828,3,2.65,47.5908,6858533.5,2615822,26158.2207,Other - Public Services
NonResidential,75,4248918,0,138.6999969,45.79999924,50.17,266262,4682152.5,1918,47.5,144,108245,1245286.625,6,Large Office,-122.33948,1,0.46,47.60604,4515180.5,0,0,Office
NonResidential,75,4253264,0,250.3999939,89.59999847,74.31,0,5246590,1940,92.30000305,251,56608,1246560.375,1,Other,-122.33361,1,1.31,47.56785,5094197,840932,8409.324219,Other
NonResidential,75,4312919,0,219.8999939,73.5,47.66,0,4670313,1997,74,217.5,63153,1264044.375,1,Retail Store,-122.29898,1,0.75,47.66246,4644178,331258,3312.580322,Retail Store
NonResidential,75,4351882,0,335.2999878,148,273.91,2513519.25,7762660.5,1985,147.3000031,333.1000061,42000,1275463.75,13,Restaurant,-122.33978,1,6.52,47.60805,7798464,933062,9330.617188,Other - Restaurant/Bar
NonResidential,75,4359095,0,72.80000305,23.89999962,42.2,0,4644839.5,2014,24.29999924,73.09999847,333714,1277577.75,7,Large Office,-122.33475,1,0.13,47.58872,4581493,222397,2223.969971,Office
NonResidential,75,4446528,0,262,144.5,441.94,0,12581302,2006,149.1999969,264.3999939,84000,1303202.75,5,University,-122.32175,1,5.26,47.61808,12184124,7737596,77375.96094,College/University
NonResidential,75,4453868,0,157.3999939,76.59999847,433.86,4592347.5,10192124,1930,78.40000153,159.6000061,103911,1305354.125,6,Other,-122.33279,1,4.18,47.60546,9956396,910180,9101.799805,Fitness Center/Health Club/Gym
NonResidential,75,4602455,0,198.3000031,96.40000153,294.65,0,9946297,1909,100.4000015,201.1999969,111137,1348902.5,11,Mixed Use Property,-122.33661,1,2.65,47.61056,9546165,4943709,49437.09375,Office
NonResidential,75,4632459,0,485.2999878,286.3999939,584.31,0,15683742,1926,299,495.5,52549,1357696.125,2,Mixed Use Property,-122.33744,1,11.12,47.60886,15026196,10393737,103937.3672,Other - Entertainment/Public Assembly
NonResidential,75,4647474,0,173,90.69999695,388.04,0,12183313,1928,97.5,180,126593,1362096.75,7,University,-122.33629,1,3.07,47.61816,11343686,6696211,66962.10938,College/University
NonResidential,75,4653534,0,420.7000122,134,32.44,0,4653535,1962,134,420.7000122,36140,1363872.875,3,Other,-122.32323,1,0.9,47.54089,4653535,0,0,Other
NonResidential,75,4675400,0,650.5,349.1000061,422.45,0,12512916,1962,363.6000061,657.2000122,34416,1370281.25,2,Laboratory,-122.36248,1,12.27,47.6224,12015936,7340535,73405.35156,Laboratory
NonResidential,75,4747403,0,618.2999878,196.8999939,33.1,0,4747403.5,1960,196.8999939,618.2999878,24109,1391384.25,1,Other,-122.32226,1,1.37,47.5793,4747403.5,0,0,Manufacturing/Industrial Plant
NonResidential,75,4765753,0,234.1999969,74.59999847,33.22,0,4765753.5,2005,74.59999847,234.1999969,63909,1396762.25,3,Medical Office,-122.33782,1,0.52,47.7126,4765753.5,0,0,Medical Office
NonResidential,75,4788878,0,390.7000122,126,38.12,0,4879644,1996,126,390.7999878,53103,1403539.875,3,Other,-122.35289,1,0.72,47.64975,4877959,89080,890.7999878,Other
NonResidential,75,4855036,0,287,91.40000153,33.85,0,4910799.5,1978,92.5,290.2999878,85385,1422929.625,4,Small- and Mid-Sized Office,-122.32626,1,0.4,47.64037,4855036.5,0,0,Office
NonResidential,75,5009101,0,406.7000122,133.3999939,47.12,0,5322918.5,1956,135.6000061,411.3999939,39265,1468083.625,2,Retail Store,-122.29898,1,1.2,47.66246,5238803,229701,2297.009766,Retail Store
NonResidential,75,5021914,0,185.8999939,70.30000305,169.06,1736650.625,7066534.5,1911,73.59999847,190.5,116640,1471838.875,17,Large Office,-122.33362,1,1.45,47.60304,6758565.5,0,0,Office
NonResidential,75,5078203,0,590.0999756,187.8999939,35.4,0,5078204,1962,187.8999939,590.0999756,28586,1488336.25,2,Other,-122.31937,1,1.24,47.65729,5078204,0,0,Other
NonResidential,75,5169902,0,189.3999939,74.69999695,147.75,0,7378420.5,1996,75.80000305,188,267335,1515211.5,4,Other,-122.33421,1,0.55,47.61185,7273155.5,2103253,21032.53125,Parking
NonResidential,75,5233553,0,208.3999939,66.40000153,36.49,0,5233553.5,1983,66.40000153,208.3999939,275982,1533866.75,6,Other,-122.34897,1,0.13,47.61234,5233553.5,0,0,Parking
NonResidential,75,5264469,0,485,218.3000031,255.97,0,10148279,1985,235.8999939,503.3999939,43025,1542927.75,2,Laboratory,-122.36147,1,5.95,47.65223,9393108,4128638,41286.38281,Laboratory
NonResidential,75,5266334,0,169.8000031,55.29999924,46.49,0,5502264.5,1969,55.79999924,170.3000031,98539,1543474.25,2,Other,-122.31843,1,0.47,47.7094,5450441.5,184107,1841.069946,Strip Mall
NonResidential,75,5274641,0,542.0999756,172.6000061,36.77,0,5205994.5,1942,170.3999939,535,30087,1545908.875,2,Other,-122.37316,1,1.22,47.67482,5274642,0,0,Other
NonResidential,75,5305454,0,509,236.6999969,462.4,5473370.5,11542708,1988,252.1000061,527.5999756,45780,1554939.625,5,Other,-122.3205368,1,10.1,47.60865694,10834087,55262,552.6221924,Other - Education
NonResidential,75,5354420,0,231.8999939,82.40000153,89.94,0,6528948,1985,84.80000305,234.3999939,66133,1569290.625,1,Other,-122.32528,1,1.36,47.58251,6345009.5,990589,9905.890625,Other
NonResidential,75,5368607,0,211.3999939,114.8000031,505.01,0,14656503,1980,118.6999969,215.6000061,175580,1573448.625,18,Hotel,-122.34047,1,2.88,47.61375,14172606,8803998,88039.98438,Hotel
NonResidential,75,5447076,0,490.7000122,156.3000031,37.97,0,5400237.5,1956,154.8999939,486.5,36771,1596446.625,2,Other,-122.36141,1,1.03,47.63286,5447076.5,0,0,Other
NonResidential,75,5732650,0,142.3999939,47,57.21,0,6057410,1914,47,142.3999939,128766,1680143.5,7,Other,-122.33238,1,0.44,47.61103,6057410,324760,3247.596436,Other - Entertainment/Public Assembly
NonResidential,75,5764988,0,128.1999969,54.20000076,220.26,0,9512996,2008,56.29999924,132.6000061,274442,1689621.25,4,Mixed Use Property,-122.34473,1,0.8,47.61893,9155568,3390579,33905.78906,Hotel
NonResidential,75,5782654,0,609.7000122,309,712.39,8630381,14745217,1951,313.7000122,615.4000244,47699,1694799,1,Other,-122.32416,1,14.94,47.60709,14524386,111350,1113.5,Museum
NonResidential,75,5981430,0,394.1000061,125.5,41.7,0,5996179.5,1948,125.8000031,395,47237,1753056.75,2,Other,-122.31366,1,0.88,47.73368,5981430,0,0,Other
NonResidential,75,6103316,0,290.7000122,159,588.25,0,17612938,1959,170.8999939,303.2999878,122679,1788779.625,2,University,-122.36173,1,4.8,47.65019,16378152,10274835,102748.3516,College/University
NonResidential,75,6129779,0,689.0999756,219.3999939,42.73,0,6129780,1960,219.3999939,689.0999756,27933,1796535.5,1,Other,-122.32421,1,1.53,47.57217,6129780,0,0,Other
NonResidential,75,6197824,0,695.2999878,221.3999939,43.21,0,6197824.5,1998,221.3999939,695.2999878,37639,1816478.25,3,Small- and Mid-Sized Office,-122.32661,1,1.15,47.6342,6197824.5,0,0,Office
NonResidential,75,6341815,0,186,66.40000153,109.71,0,7575080,1974,66.40000153,186,114000,1858679.75,4,University,-122.30364,2,0.96,47.5997,7575080,1233264,12332.63867,College/University
